artist,album,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Year,Word Count,Prop Unique Words,Avg Sentiment,Prop Lines Pos,Prop Lines Neu,Prop Lines Neg
Chamillionaire,Ultimate Victory,Pimp Mode,3s0JK9cW4yJySY7E6vXQk9,27,0.807,0.7340000000000001,2,-6.4879999999999995,1,0.0563,1.64e-06,0.037000000000000005,0.825,136.024,270880,4,2007,451.0,0.516629711751663,0.05480744680851064,0.19148936170212766,0.7340425531914894,0.07446808510638298
Rich Boy,Rich Boy,Let's Get This Paper,1gmRmA1wKygqiyHQEreiUQ,30,0.631,0.74,5,-4.968999999999999,0,0.205,0.0,0.0795,0.43200000000000005,144.454,538653,4,2007,523.0,0.5564053537284895,-0.13274109589041094,0.2191780821917808,0.3561643835616438,0.4246575342465753
Wiz Khalifa,Prince Of The City 2,Buss Down,45n4xViJwwJCMKUyHXTCPJ,38,0.755,0.64,0,-6.026,0,0.268,0.0,0.121,0.573,75.025,238919,4,2007,280.0,0.675,-0.025404,0.18,0.62,0.2
K-OS,Atlantis - Hymns For Disco,Sunday Morning,5TridrikuB8m6Cc1Em7mKN,25,0.469,0.929,0,-5.4079999999999995,1,0.0598,3.46e-06,0.141,0.8109999999999999,74.938,227067,4,2007,151.0,0.39072847682119205,-0.01811290322580645,0.06451612903225806,0.7419354838709677,0.1935483870967742
Lupe Fiasco,Lupe Fiasco's The Cool,Superstar (feat. Matthew Santos),7dltD9eEX7X1zk8JJ9BS0e,65,0.5720000000000001,0.8220000000000001,11,-6.015,0,0.361,0.0,0.359,0.47200000000000003,94.81200000000001,289000,4,2007,352.0,0.5795454545454546,0.08154615384615384,0.3076923076923077,0.5512820512820513,0.14102564102564102
Kanye West,Graduation,Flashing Lights,0ua0Go4NN4Td7l0Zre6Ce3,0,0.634,0.649,6,-7.505,0,0.0486,0.0,0.48200000000000004,0.509,90.48200000000001,237507,4,2007,216.0,0.5972222222222222,0.05501818181818181,0.18181818181818182,0.7454545454545455,0.07272727272727272
Boyz N Da Hood,Back Up N Da Chevy,Everybody Know Me,0oTtWy4bjLg3UAzn2RePP8,23,0.609,0.865,6,-5.269,0,0.326,0.0,0.107,0.693,166.11900000000003,280507,4,2007,533.0,0.474671669793621,-0.006956962025316461,0.26582278481012656,0.5189873417721519,0.21518987341772153
Lil Wayne,The Leak,Kush,50dyNck4duXQqdW8epVRfE,40,0.525,0.619,6,-8.863,1,0.19399999999999998,0.0,0.0968,0.688,82.93799999999999,221960,4,2007,290.0,0.49310344827586206,0.14298767123287673,0.547945205479452,0.2876712328767123,0.1643835616438356
Rich Boy,Rich Boy,Throw Some D's Remix,1qXLj4ywjsA0hGmaibmnn3,49,0.6809999999999999,0.727,1,-5.086,0,0.32299999999999995,0.0,0.07400000000000001,0.34700000000000003,160.882,351053,4,2007,615.0,0.6032520325203252,-0.0481686274509804,0.18627450980392157,0.5490196078431373,0.2647058823529412
Kottonmouth Kings,Cloud Nine,Pass It Around,7kcwHhJuppEsp6pOTmLsmb,0,0.813,0.84,8,-6.2589999999999995,1,0.253,0.0,0.284,0.912,77.00399999999999,280281,4,2007,292.0,0.6917808219178082,-0.031101960784313723,0.13725490196078433,0.7058823529411765,0.1568627450980392
Wiz Khalifa,Deal Or No Deal,Who I Am,1Q5FiSVtHnRHEBIbkOwbpD,37,0.469,0.7659999999999999,7,-5.524,1,0.0911,0.0,0.175,0.33399999999999996,74.94,214716,4,2007,274.0,0.6131386861313869,0.00922857142857143,0.19047619047619047,0.6666666666666666,0.14285714285714285
Chamillionaire,Ultimate Victory,The Ultimate Vacation,36lzBpTyVjy3tFmEqqZV8s,17,0.862,0.787,11,-5.854,0,0.184,0.0,0.264,0.376,93.009,245907,4,2007,456.0,0.5043859649122807,0.06804883720930234,0.2558139534883721,0.6511627906976745,0.09302325581395349
Kanye West,Graduation,The Glory,39cpcnobaB8FdedVjHjXP2,0,0.402,0.639,6,-7.087000000000001,1,0.301,0.0,0.22899999999999998,0.625,83.213,212707,4,2007,454.0,0.486784140969163,0.08346666666666668,0.3333333333333333,0.5520833333333334,0.11458333333333333
T.I.,T.I. vs. T.I.P.,You Know What It Is - New Explicit,0OXwH691zTwTJZS4zuOHFR,0,0.657,0.853,1,-4.757,0,0.252,0.0,0.0956,0.746,173.06599999999997,287133,4,2007,223.0,0.6905829596412556,0.04023846153846153,0.23076923076923078,0.6923076923076923,0.07692307692307693
Wyclef Jean,CARNIVAL VOL. II...Memoirs of an Immigrant,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",4VSx9uyg0sZpdnygVar6pE,48,0.73,0.746,1,-3.53,1,0.0517,0.0,0.353,0.5489999999999999,92.523,239440,4,2007,435.0,0.38620689655172413,0.000486206896551728,0.19540229885057472,0.632183908045977,0.1724137931034483
Soulja Boy,souljaboytellem.com,Crank That (Soulja Boy),66TRwr5uJwPt15mfFkzhbi,75,0.736,0.74,0,-2.18,1,0.0786,0.0,0.0468,0.8029999999999999,140.141,221933,4,2007,403.0,0.21588089330024815,0.01232695652173913,0.0782608695652174,0.8869565217391304,0.034782608695652174
JAY-Z,American Gangster,Roc Boys (And The Winner Is)...,7qTHHJ8MeXEKBVuopWdw4b,48,0.6559999999999999,0.9229999999999999,11,-1.6469999999999998,1,0.252,0.0,0.156,0.67,94.62299999999999,252107,4,2007,493.0,0.44016227180527384,0.01922783505154639,0.24742268041237114,0.6082474226804123,0.14432989690721648
Lupe Fiasco,Lupe Fiasco's The Cool,The Die (feat. GemStones),15Y3wFvRKbbnxrsCALs8AH,33,0.655,0.797,5,-6.099,0,0.32,0.0,0.129,0.599,133.874,203107,4,2007,481.0,0.5592515592515592,-0.05980102040816328,0.1326530612244898,0.5816326530612245,0.2857142857142857
Freeway,Free At Last,Roc-A-Fella Billionaires,2UcsiQ7VGbPDDXbVRjcug0,21,0.802,0.8420000000000001,7,-4.6419999999999995,1,0.35100000000000003,0.0,0.35600000000000004,0.6809999999999999,83.46,221333,4,2007,282.0,0.6985815602836879,-0.05340196078431372,0.17647058823529413,0.5490196078431373,0.27450980392156865
Birdman,5 * Stunna,Pop Bottles - Main,1kEp3Po9RUPm11N5ITOUWx,54,0.534,0.813,9,-5.902,1,0.406,0.0,0.606,0.5479999999999999,149.613,205133,4,2007,223.0,0.5695067264573991,0.06498181818181818,0.36363636363636365,0.38636363636363635,0.25
T.I.,T.I. vs. T.I.P.,Big S**t Poppin' - Do It Explicit,1vWUMriLkaksdtHMIgGCq4,0,0.634,0.84,8,-4.663,1,0.248,0.0,0.484,0.489,169.041,287373,4,2007,2870.0,0.42160278745644597,-0.08152933884297522,0.23760330578512398,0.3987603305785124,0.36363636363636365
Sean Price,Jesus Price Supastar,Violent,0wW5W4qGFPsT5qj12iTyco,25,0.502,0.9279999999999999,11,-7.3229999999999995,1,0.79,0.0,0.68,0.336,85.572,214200,4,2007,263.0,0.6007604562737643,-0.1287185185185185,0.2222222222222222,0.2962962962962963,0.48148148148148145
J Dilla,Ruff Draft,Wild,2gw5Rms2WnRyR0m4s53MZD,20,0.615,0.63,8,-7.957000000000001,0,0.341,0.0,0.322,0.718,91.804,139720,4,2007,207.0,0.6328502415458938,0.009551063829787234,0.2127659574468085,0.6382978723404256,0.14893617021276595
JAY-Z,American Gangster,Hello Brooklyn 2.0,6taWR0qCkEAZZNjoW8KccZ,37,0.7879999999999999,0.867,11,-4.928999999999999,0,0.285,0.0,0.122,0.36,166.88400000000001,235987,4,2007,417.0,0.4628297362110312,0.02714117647058824,0.16470588235294117,0.6941176470588235,0.1411764705882353
Common,Finding Forever,The Game,1tQwSdSEhAaq7VzYZZDtAt,28,0.581,0.792,1,-5.462000000000001,1,0.27,4.6e-05,0.0569,0.941,92.913,212080,4,2007,385.0,0.5792207792207792,0.135485,0.4125,0.45,0.1375
Lupe Fiasco,Lupe Fiasco's The Cool,Hip-Hop Saved My Life (feat. Nikki Jean),6N3oYlfZ2RPdjMYdHCRmFS,49,0.705,0.684,0,-5.7589999999999995,1,0.145,0.0,0.20600000000000002,0.24600000000000002,100.006,242507,4,2007,445.0,0.5213483146067416,0.13217222222222222,0.37777777777777777,0.4777777777777778,0.14444444444444443
Cassidy,B.A.R.S. The Barry Adrian Reese Story,My Drink N' My 2 Step,2TXB3vQ1IdfQ8u1S0tyLvU,40,0.642,0.835,1,-4.501,1,0.293,0.0,0.135,0.5529999999999999,86.662,192867,4,2007,388.0,0.3118556701030928,0.0342076923076923,0.15384615384615385,0.7846153846153846,0.06153846153846154
Three 6 Mafia,Doe Boy Fresh (feat. Chamillionaire) [Explicit],Doe Boy Fresh (feat. Chamillionaire),4ioTeLwRRJeWsz8535nrjD,45,0.8,0.619,4,-5.728,1,0.131,0.0,0.0624,0.75,152.329,258733,4,2007,444.0,0.4594594594594595,0.23907682926829266,0.6463414634146342,0.2926829268292683,0.06097560975609756
Nas,Greatest Hits,Surviving the Times,0BI9BYPVtp65GqNkVCl6tS,46,0.7509999999999999,0.599,11,-8.183,0,0.336,0.000236,0.426,0.353,95.70200000000001,283800,4,2007,409.0,0.6772616136919315,0.052157317073170735,0.23170731707317074,0.6463414634146342,0.12195121951219512
JAY-Z,American Gangster,I Know,6B6xRGiXeEBRDGjrC7cfx4,40,0.758,0.9420000000000001,6,-1.7180000000000002,1,0.106,0.0,0.0571,0.858,166.021,222707,4,2007,403.0,0.40198511166253104,0.16815964912280704,0.40350877192982454,0.5263157894736842,0.07017543859649122
Styles P,Super Gangster (Extraordinary Gentleman),Blow Your Mind,3xPnWo9EwtRVadzo4i694U,0,0.525,0.863,9,-3.28,1,0.44299999999999995,0.0,0.145,0.8109999999999999,180.78099999999998,214147,4,2007,261.0,0.7088122605363985,-0.016670588235294118,0.17647058823529413,0.6078431372549019,0.21568627450980393
Lupe Fiasco,Lupe Fiasco's The Cool,Dumb It Down (feat. GemStones & Graham Burris),0SPUNC31ZXVbadaj4M5TfD,36,0.703,0.768,1,-6.26,1,0.29,0.0,0.281,0.102,95.11399999999999,243747,4,2007,455.0,0.6659340659340659,0.01378842105263158,0.21052631578947367,0.6421052631578947,0.14736842105263157
Aesop Rock,None Shall Pass,None Shall Pass,5DJTYOAHZEKjNqXpOwnomi,56,0.7070000000000001,0.6829999999999999,0,-8.728,1,0.0683,0.00108,0.10800000000000001,0.5670000000000001,116.009,243627,4,2007,364.0,0.6785714285714286,0.07998115942028985,0.3333333333333333,0.5217391304347826,0.14492753623188406
Blu,Below the Heavens,Dancing In The Rain,4J2oHrKiXNXsNq2AgpLVsu,0,0.569,0.74,0,-6.235,1,0.28300000000000003,2.68e-06,0.134,0.721,180.55900000000003,265827,4,2007,402.0,0.5472636815920398,-0.19200833333333334,0.125,0.4027777777777778,0.4722222222222222
Common,Finding Forever,Drivin' Me Wild,1UvHbGEsb66bPueCDFUgJS,36,0.6759999999999999,0.9520000000000001,2,-4.306,0,0.27,3.66e-06,0.10099999999999999,0.643,94.95200000000001,222533,4,2007,260.0,0.6807692307692308,0.05514999999999999,0.2777777777777778,0.6111111111111112,0.1111111111111111
Kanye West,Graduation,Everything I Am,1XQhZctQWzkznclbmbE7FQ,0,0.5870000000000001,0.631,1,-6.811,1,0.308,1.54e-06,0.138,0.733,80.108,227893,4,2007,310.0,0.5161290322580645,-0.06939833333333333,0.2,0.48333333333333334,0.31666666666666665
Atmosphere,Sad Clown Bad Summer Number 9,Sunshine,5OmcnFH77xm4IETrbEvhlq,7,0.852,0.5720000000000001,1,-5.086,1,0.149,2.62e-06,0.18600000000000003,0.569,90.939,216547,4,2007,354.0,0.6440677966101694,0.1653666666666667,0.4861111111111111,0.375,0.1388888888888889
Lil Wil,My Dougie,My Dougie,3pmNSCK73yyffjzwWpMYqj,0,0.871,0.324,4,-11.697000000000001,1,0.129,0.0,0.113,0.8959999999999999,74.995,184906,3,2007,480.0,0.5541666666666667,0.08348658536585367,0.3902439024390244,0.36585365853658536,0.24390243902439024
Fabolous,From Nothin' To Somethin' (Bonus Track Version),Baby Don't Go,2FSQYGTyk8GTIaiRyAWu74,45,0.8340000000000001,0.687,1,-6.473,1,0.105,0.0,0.14400000000000002,0.491,99.75200000000001,216653,4,2007,304.0,0.6118421052631579,0.09138305084745764,0.3220338983050847,0.4915254237288136,0.1864406779661017
T.I.,T.I. vs. T.I.P.,Tell 'Em I Said That,4Lj5fy7w6jH7yhQumqiHv8,0,0.315,0.866,1,-4.965,1,0.322,0.0,0.278,0.41600000000000004,74.601,294533,1,2007,433.0,0.5242494226327945,-0.1170911111111111,0.16666666666666666,0.4444444444444444,0.3888888888888889
Wiz Khalifa,Prince Of The City 2,Go'on Hate,6ktAdPqFnLSsWZIilfofu9,25,0.467,0.861,5,-3.114,0,0.135,0.0,0.354,0.369,139.90200000000002,230138,4,2007,236.0,0.673728813559322,-0.16312432432432428,0.1891891891891892,0.3783783783783784,0.43243243243243246
50 Cent,Curtis,I Get Money,1FKFCvi0i46qEJLZSEBH8p,52,0.525,0.9329999999999999,9,-4.673,1,0.35600000000000004,0.000241,0.311,0.457,122.631,223720,5,2007,414.0,0.4178743961352657,-0.007523170731707317,0.14634146341463414,0.6829268292682927,0.17073170731707318
K-OS,Atlantis - Hymns For Disco,Fly Paper,3M7JIeiPSJZCNIyXQboBP7,15,0.7490000000000001,0.843,10,-6.421,0,0.126,0.0,0.063,0.7979999999999999,93.016,250560,4,2007,299.0,0.6655518394648829,0.00932571428571429,0.2,0.6,0.2
Sean Price,Jesus Price Supastar,King Kong,6pq62Rqb4mknQRmJXRjRL5,23,0.43,0.879,5,-8.175,0,0.493,0.0,0.19399999999999998,0.486,115.647,168733,5,2007,261.0,0.7279693486590039,-0.2029659574468085,0.19148936170212766,0.2765957446808511,0.5319148936170213
Plies,The Real Testament,Hypnotized (feat. Akon),3LN41NUdHkyNqQhi9gExMm,67,0.84,0.5710000000000001,10,-7.421,1,0.0797,0.0,0.406,0.617,116.59,188493,4,2007,242.0,0.4793388429752066,-0.03125322580645161,0.06451612903225806,0.8225806451612904,0.11290322580645161
Birdman,5 * Stunna,I Run This,2obSyhaTGjjYxLQfTYQdig,43,0.7170000000000001,0.551,2,-7.537999999999999,1,0.0708,2.33e-05,0.359,0.419,81.029,211773,4,2007,485.0,0.41237113402061853,-0.03175287356321839,0.12643678160919541,0.6666666666666666,0.20689655172413793
Blu,Below the Heavens,Simply Amazin' (steel blazin'),6qZMdRXK2m6hDnJuR44RMG,0,0.7,0.792,7,-6.031000000000001,1,0.19,0.0,0.35200000000000004,0.67,90.00299999999999,278693,4,2007,2040.0,0.5147058823529411,-0.02973456090651558,0.28611898016997167,0.4192634560906516,0.29461756373937675
Devin The Dude,Waitin' to Inhale,What a Job,1QpMNpzkMxchOeYOn9RbNJ,56,0.794,0.745,0,-6.355,0,0.35100000000000003,0.0,0.254,0.741,81.263,332547,4,2007,581.0,0.5197934595524957,0.037482075471698115,0.29245283018867924,0.5188679245283019,0.18867924528301888
Project Pat,Walkin' Bank Roll,Good Weed,26gntp6CZXStO0KJAL1SSL,1,0.6679999999999999,0.767,6,-5.252999999999999,1,0.0831,0.000788,0.128,0.581,151.893,197320,4,2007,180.0,0.6166666666666667,0.25816,0.7,0.2,0.1
Wiz Khalifa,Prince Of The City 2,Smokin Good,3fnngFGeEhqqE3gIvdNkjm,33,0.415,0.8759999999999999,11,-4.331,1,0.188,0.0,0.43,0.228,98.671,175575,5,2007,143.0,0.5454545454545454,0.06751666666666667,0.25,0.625,0.125
Aesop Rock,None Shall Pass,Catacomb Kids,7x1Uoo4WYX6sc2jQc6fYPj,33,0.515,0.765,11,-7.856,1,0.486,0.000278,0.0521,0.721,175.968,247680,4,2007,423.0,0.8203309692671394,-0.04440000000000001,0.20481927710843373,0.4939759036144578,0.30120481927710846
JAY-Z,American Gangster,Party Life,1NGpVJjyQpsZRURcJTplfk,37,0.8320000000000001,0.8640000000000001,5,-6.057,0,0.138,0.0,0.145,0.7709999999999999,135.86,269200,4,2007,452.0,0.5066371681415929,0.09562421052631576,0.4,0.35789473684210527,0.24210526315789474
Chamillionaire,Ultimate Victory,The Bill Collecta,0J0V9kTf8dd58vn1lyqxjK,18,0.7140000000000001,0.6759999999999999,7,-6.545,1,0.10800000000000001,0.0,0.846,0.396,145.1,225480,4,2007,417.0,0.5011990407673861,-0.012460975609756095,0.18292682926829268,0.573170731707317,0.24390243902439024
DJ Jazzy Jeff,The Return Of The Magnificent,Practice feat. J Live,2pIGGu0sQPN4QjtpA6Vcgl,12,0.733,0.82,7,-4.946000000000001,1,0.294,0.0,0.0712,0.805,92.848,253880,4,2007,331.0,0.6676737160120846,0.08217540983606557,0.26229508196721313,0.639344262295082,0.09836065573770492
El-P,I'll Sleep When You're Dead,Tasmanian Pain Coaster,1D2SVNlLeB4aHl5NlFKcBI,26,0.527,0.875,10,-5.223,0,0.0665,0.0216,0.171,0.102,76.033,414867,4,2007,377.0,0.7241379310344828,-0.10357096774193549,0.20967741935483872,0.4032258064516129,0.3870967741935484
50 Cent,Curtis,Ayo Technology,36Hwcla06Q5BCr59CL0sBp,54,0.63,0.782,8,-5.44,0,0.132,0.0,0.034,0.418,140.144,247947,4,2007,437.0,0.37299771167048057,-0.014512048192771085,0.1566265060240964,0.6626506024096386,0.18072289156626506
T.I.,T.I. vs. T.I.P.,Show It To Me - feat. Nelly,6Eyrnqzq54qPKAhkVGHjcz,0,0.73,0.72,8,-5.051,1,0.145,0.0,0.325,0.445,101.98100000000001,198720,4,2007,345.0,0.5333333333333333,-0.03976619718309859,0.1267605633802817,0.676056338028169,0.19718309859154928
Dirt Nasty,Dirt Nasty,1980,06zALqB3nPpHBsVg0TONOu,41,0.792,0.682,7,-7.468,1,0.22399999999999998,0.0,0.19,0.598,120.079,186813,4,2007,292.0,0.4212328767123288,0.03933513513513513,0.3918918918918919,0.44594594594594594,0.16216216216216217
Various Artists,"Street Swag, Vol. 2",Walk It Out,1Zk1RUC3Lazme2erBiixIS,35,0.713,0.7290000000000001,11,-5.781000000000001,1,0.304,0.0,0.415,0.629,80.138,200972,4,2007,7824.0,0.49003067484662577,0.02463255033557047,0.18624161073825504,0.662751677852349,0.15100671140939598
Unk,Beat'n Down Yo Block (Deluxe),Walk It Out (feat. Outkast & Jim Jones),0OtYquVj3keEgixYf4ekkC,0,0.787,0.713,1,-5.704,0,0.293,0.0,0.0861,0.54,159.976,294760,4,2007,479.0,0.6221294363256785,0.05869620253164558,0.25316455696202533,0.620253164556962,0.12658227848101267
Aesop Rock,None Shall Pass,Coffee,1NgvlkVfh6qgAeUbHstIAV,31,0.45299999999999996,0.79,9,-8.676,1,0.521,0.0,0.193,0.175,77.234,574040,4,2007,388.0,0.729381443298969,-0.0005183908045977008,0.20689655172413793,0.5977011494252874,0.19540229885057472
Twista,Adrenaline Rush 2007,Creep Fast (feat. T-Pain),189UFAteI7KCMqB2lNL9vf,41,0.67,0.843,6,-3.886,0,0.325,0.0,0.461,0.583,150.208,211880,4,2007,512.0,0.470703125,-0.03668494623655913,0.24731182795698925,0.5053763440860215,0.24731182795698925
Common,Finding Forever,Southside,6cWzj4jGLLEpjszTyZPg29,29,0.583,0.81,0,-6.388,1,0.488,0.0,0.23,0.319,86.635,284373,4,2007,454.0,0.5462555066079295,0.0604688888888889,0.23333333333333334,0.6888888888888889,0.07777777777777778
Jedi Mind Tricks,Ritual of Battle,Dump The Clip,3REMiUQe6Vw1dVp2TzT6fe,38,0.6809999999999999,0.747,9,-2.944,1,0.24100000000000002,0.0,0.467,0.513,104.196,166853,4,2007,453.0,0.5562913907284768,-0.038147368421052624,0.27631578947368424,0.4605263157894737,0.2631578947368421
Crime Mob feat. Diamond & Princess,Rock Yo Hips,Rock Yo Hips,2FCrjpcEh2cMrqPWD5SNxp,32,0.847,0.667,6,-5.7,1,0.17,0.0,0.44299999999999995,0.7070000000000001,77.492,226547,4,2007,2220.0,0.5333333333333333,-0.004637455197132615,0.15053763440860216,0.7078853046594982,0.14157706093189965
Lupe Fiasco,Lupe Fiasco's The Cool,Go Go Gadget Flow,2aLVUQS8wipdinBxqm5YBE,38,0.794,0.934,11,-4.716,0,0.0842,0.0,0.0654,0.9640000000000001,148.014,250387,4,2007,635.0,0.27874015748031494,0.1544480769230769,0.33653846153846156,0.6057692307692307,0.057692307692307696
Pharoahe Monch,Desire,Desire,7jmJlhebJ4dKK4SkenUpX9,29,0.591,0.684,0,-5.321000000000001,1,0.125,0.0,0.22399999999999998,0.725,85.787,212387,4,2007,248.0,0.5806451612903226,0.13738166666666665,0.43333333333333335,0.45,0.11666666666666667
MF Grimm,The Hunt for the Gingerbread Man,My House,5qOCalhe8y2xnfvZZP3QJB,23,0.7959999999999999,0.7490000000000001,10,-5.621,0,0.11699999999999999,0.0136,0.106,0.8740000000000001,90.01299999999999,258112,4,2007,401.0,0.6109725685785536,0.14802023809523812,0.39285714285714285,0.47619047619047616,0.13095238095238096
Cunninlynguists,Dirty Acres [Deluxe Edition],The Park (f. Chizuko Yoshihiro) [Deluxe Edition],2SyrAM187Rgi2fCeSi4aE7,15,0.5489999999999999,0.767,2,-7.0489999999999995,1,0.141,0.0,0.452,0.642,92.977,198187,4,2007,314.0,0.821656050955414,0.15015094339622642,0.4528301886792453,0.4716981132075472,0.07547169811320754
Kanye West,Graduation,I Wonder,6bXOlIfGIWh7Tyn4oyvLQW,0,0.54,0.47600000000000003,0,-8.658,1,0.111,0.000252,0.135,0.11599999999999999,191.25900000000001,243440,4,2007,205.0,0.5219512195121951,0.08342115384615384,0.2692307692307692,0.6730769230769231,0.057692307692307696
Wale,Nike Boots,Nike Boots,5ksgxlBlgyZ24vNLGU2SQE,28,0.648,0.789,0,-4.948,1,0.319,0.0,0.0608,0.6779999999999999,151.99,258733,4,2007,410.0,0.47073170731707314,-0.01065841584158416,0.09900990099009901,0.7920792079207921,0.10891089108910891
Wiz Khalifa,Prince Of The City 2,Got Damn Love It,4jABf6YWJrppf8hsw9hKUv,29,0.61,0.8,6,-4.402,1,0.281,0.0,0.26,0.545,160.01,253048,4,2007,357.0,0.5126050420168067,-0.15303650793650794,0.23809523809523808,0.25396825396825395,0.5079365079365079
Ghostface Killah,The Big Doe Rehab,Rec-Room Therapy,4xd9x5307xnWeL4N1fxuJY,13,0.7120000000000001,0.758,0,-6.69,1,0.35600000000000004,0.0,0.35600000000000004,0.623,171.796,192400,4,2007,383.0,0.7780678851174935,-0.15563114754098362,0.14754098360655737,0.4098360655737705,0.4426229508196721
Evidence,The Weatherman LP,LetYourselfGo (featuring The Alchemist and Phonte),16v3thjL56aOQ5Flk12eSf,24,0.6459999999999999,0.9259999999999999,0,-2.439,1,0.192,8.28e-06,0.28,0.486,82.759,204787,4,2007,311.0,0.6270096463022508,-0.00371129032258064,0.16129032258064516,0.6612903225806451,0.1774193548387097
Common,Finding Forever,The People,3r7WTNjlxxTXParQCQeGZ8,43,0.578,0.838,1,-5.814,0,0.258,0.0,0.513,0.555,92.70200000000001,204547,4,2007,302.0,0.5596026490066225,0.06195409836065574,0.29508196721311475,0.5737704918032787,0.13114754098360656
Shop Boyz,Party Like A Rockstar,Party Like A Rock Star,5kGCh49aqeRMkEOhQ9mcrW,47,0.611,0.6890000000000001,7,-4.976,1,0.040999999999999995,0.0,0.514,0.7040000000000001,144.99200000000002,253000,4,2007,392.0,0.28061224489795916,0.50321875,0.71875,0.25,0.03125
Jeezy,The Recession,Put On,5dANgSy7v091dhiPnEXNrf,70,0.654,0.77,9,-6.091,0,0.0353,0.0,0.0887,0.272,137.616,321293,4,2008,419.0,0.4295942720763723,-0.0057607142857142805,0.15476190476190477,0.6547619047619048,0.19047619047619047
Kid Cudi,Man On The Moon: The End Of Day (Deluxe),Man On The Moon,78T9DulqSBWqkaxczcGBfk,58,0.649,0.659,0,-8.924,1,0.066,2.71e-05,0.359,0.49700000000000005,90.991,210893,4,2008,180.0,0.8,0.084965625,0.28125,0.5625,0.15625
Lil Wayne,Tha Carter III,A Milli,6ScJMrlpiLfZUGtWp4QIVt,70,0.674,0.695,6,-8.636000000000001,0,0.278,0.00202,0.19399999999999998,0.773,151.486,221840,4,2008,367.0,0.6103542234332425,-0.11683134328358209,0.208955223880597,0.43283582089552236,0.3582089552238806
Andre Nickatina and Mac Dre,A Tale Of Two Andres,My Homeboys Chevy,73ryCdof3BPKJ1vNPVefTD,0,0.83,0.67,2,-6.189,1,0.361,3.87e-06,0.34299999999999997,0.9570000000000001,180.338,171427,4,2008,328.0,0.6402439024390244,-0.050956756756756746,0.21621621621621623,0.5135135135135135,0.2702702702702703
Lil Wayne,Tha Carter III,Lollipop,4P7VFiaZb3xrXoqGwZXC3J,69,0.8290000000000001,0.428,0,-9.469,1,0.0831,0.00413,0.13699999999999998,0.45,148.075,299333,4,2008,468.0,0.24786324786324787,0.12162135922330099,0.3592233009708738,0.5436893203883495,0.0970873786407767
Nas,Nas,Hero,1NRjLmipYrv39gWoqCl2w2,41,0.6759999999999999,0.9129999999999999,4,-5.1979999999999995,0,0.109,3.54e-06,0.22399999999999998,0.39,94.994,240000,4,2008,369.0,0.6260162601626016,0.052373611111111114,0.3333333333333333,0.5694444444444444,0.09722222222222222
