card_id,name,type,desc,atk,def,level,race,attribute,scale,archetype,linkval,linkmarkers,image_url,image_url_small,ban_tcg,ban_ocg,ban_goat,staple,views,viewsweek,upvotes,downvotes,formats,treated_as,card_tcg_date,ocg_date,konami_id,has_effect,set_id,set_rarity,set_rarity_code,set_name,num_of_cards,set_tcg_date,set_code
5318639,Mystical Space Typhoon,Spell Card,Target 1 Spell/Trap on the field; destroy that target.,,,,Quick-Play,,,,,,https://images.ygoprodeck.com/images/cards/5318639.jpg,https://images.ygoprodeck.com/images/cards_small/5318639.jpg,,,Limited,,1777256,52,41,12,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-09-16,2000-04-20,4909.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN015
19384334,Molten Destruction,Spell Card,All FIRE monsters gain 500 ATK and lose 400 DEF.,,,,Field,,,,,,https://images.ygoprodeck.com/images/cards/19384334.jpg,https://images.ygoprodeck.com/images/cards_small/19384334.jpg,,,,,149876,26,2,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-09-16,2000-07-13,4934.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN016
71044499,Nobleman of Crossout,Spell Card,"Target 1 face-down monster on the field; destroy that target, and if you do, banish it, then, if it was a Flip monster, each player reveals their Main Deck, then banishes all cards from it with that monster's name.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/71044499.jpg,https://images.ygoprodeck.com/images/cards_small/71044499.jpg,,,Semi-Limited,,288364,0,11,3,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2002-10-20,2000-09-28,4963.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN017
70828912,Premature Burial,Spell Card,"Activate this card by paying 800 LP, then target 1 monster in your Graveyard; Special Summon that target in Attack Position and equip it with this card. When this card is destroyed, destroy the equipped monster.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/70828912.jpg,https://images.ygoprodeck.com/images/cards_small/70828912.jpg,Banned,Banned,Limited,,395178,26,7,6,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-10-20,2000-09-28,4966.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN018
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,,Greed,,,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,Banned,Banned,Limited,,1197255,52,134,28,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4844.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN019
79759861,Tribute to the Doomed,Spell Card,"Discard 1 card, then target 1 monster on the field; destroy it.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/79759861.jpg,https://images.ygoprodeck.com/images/cards_small/79759861.jpg,,,,,214262,0,6,2,GOAT|OCG GOAT|Duel Links|Speed Duel|Common Charity|Edison|TCG|OCG|Master Duel,,2002-06-26,1999-09-23,4856.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN020
19613556,Heavy Storm,Spell Card,Destroy all Spell and Trap Cards on the field.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/19613556.jpg,https://images.ygoprodeck.com/images/cards_small/19613556.jpg,Banned,Limited,Limited,,467540,52,97,3,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2002-06-26,2000-03-01,4891.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN021
85562745,Dark Room of Nightmare,Spell Card,"Each time your opponent takes damage from a card effect, except ""Dark Room of Nightmare"", inflict 300 damage to your opponent.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/85562745.jpg,https://images.ygoprodeck.com/images/cards_small/85562745.jpg,,,,,292092,0,12,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-07-18,2002-05-16,5531.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN022
22589918,Reload,Spell Card,Add all cards in your hand to your Deck and shuffle it. Then draw the same number of cards that you added to your Deck.,,,,Quick-Play,,,,,,https://images.ygoprodeck.com/images/cards/22589918.jpg,https://images.ygoprodeck.com/images/cards_small/22589918.jpg,,,,,235178,0,22,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-03-01,2003-04-24,5849.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN023
3136426,Level Limit - Area B,Spell Card,Change all face-up Level 4 or higher monsters to Defense Position.,,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/3136426.jpg,https://images.ygoprodeck.com/images/cards_small/3136426.jpg,,,Semi-Limited,,268939,26,7,0,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2004-06-01,2004-02-26,6054.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN024
48576971,Necklace of Command,Spell Card,"When a monster you control that's equipped with this card is destroyed by battle, and this card is sent to the Graveyard, you can either:
● Draw 1 card. OR
● Discard 1 random card from your opponent's hand.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/48576971.jpg,https://images.ygoprodeck.com/images/cards_small/48576971.jpg,,,,,29307,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-11-20,2004-08-05,6209.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN025
33767325,Meteor of Destruction,Spell Card,If your opponent's Life Points are higher than 3000: Inflict 1000 damage to your opponent.,,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/33767325.jpg,https://images.ygoprodeck.com/images/cards_small/33767325.jpg,,,,,63977,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-02-26,2004-11-25,5216.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN026
60082869,Dust Tornado,Trap Card,"Target 1 Spell/Trap your opponent controls; destroy that target, then you can Set 1 Spell/Trap from your hand.",,,,Normal,,,,,,https://images.ygoprodeck.com/images/cards/60082869.jpg,https://images.ygoprodeck.com/images/cards_small/60082869.jpg,,,,,343641,26,8,3,GOAT|OCG GOAT|Speed Duel|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-10-20,2000-09-28,4988.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN027
97077563,Call of the Haunted,Trap Card,"Activate this card by targeting 1 monster in your GY; Special Summon that target in Attack Position. When this card leaves the field, destroy that monster. When that monster is destroyed, destroy this card.",,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/97077563.jpg,https://images.ygoprodeck.com/images/cards_small/97077563.jpg,,,Limited,,1070289,52,24,4,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-10-20,2000-09-28,4989.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN028
83968380,Jar of Greed,Trap Card,Draw 1 card.,,,,Normal,,,Greed,,,https://images.ygoprodeck.com/images/cards/83968380.jpg,https://images.ygoprodeck.com/images/cards_small/83968380.jpg,,,,,277677,0,7,4,GOAT|Speed Duel|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-03-01,2001-04-19,5210.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN029
38275183,Spell Shield Type-8,Trap Card,"Activate 1 of these effects.
● When a Spell Card is activated that targets exactly 1 monster on the field: Negate the activation, and if you do, destroy it.
● When a Spell Card is activated: Send 1 Spell Card from your hand to the Graveyard; negate the activation, and if you do, destroy it.",,,,Counter,,,,,,https://images.ygoprodeck.com/images/cards/38275183.jpg,https://images.ygoprodeck.com/images/cards_small/38275183.jpg,,,,,66556,26,4,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2003-10-10,2002-07-18,5617.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN030
82705573,Backfire,Trap Card,If a face-up FIRE monster(s) you control is destroyed and sent to the GY: Inflict 500 damage to your opponent.,,,,Continuous,,,,,,https://images.ygoprodeck.com/images/cards/82705573.jpg,https://images.ygoprodeck.com/images/cards_small/82705573.jpg,,,,,67812,0,11,2,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-06-01,2003-11-20,5986.0,1,258d40d12ac3feb384038d65a449e309,Common,(C),Structure Deck: Blaze of Destruction,31,2005-05-09,SD3-EN031
10485110,Ocean Dragon Lord - Neo-Daedalus,Effect Monster,"This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 ""Levia-Dragon - Daedalus"". You can send ""Umi"" you control to the Graveyard to send all cards in both players' hands and on the field to the Graveyard, except this card.",2900.0,1600.0,8.0,Sea Serpent,WATER,,Umi,,,https://images.ygoprodeck.com/images/cards/10485110.jpg,https://images.ygoprodeck.com/images/cards_small/10485110.jpg,,,,,55776,0,9,1,GOAT|OCG GOAT|Duel Links|Edison|Speed Duel|TCG|OCG|Master Duel,,2005-05-09,2005-01-20,6376.0,1,3af8b79d378b9319b1305b50ab035be2,Ultra Rare,(UR),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN001
23771716,7 Colored Fish,Normal Monster,A rare rainbow fish that has never been caught by mortal man.,1800.0,800.0,4.0,Fish,WATER,,,,,https://images.ygoprodeck.com/images/cards/23771716.jpg,https://images.ygoprodeck.com/images/cards_small/23771716.jpg,,,,,356795,0,26,6,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2002-06-26,2000-01-27,4446.0,0,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN002
42071342,Sea Serpent Warrior of Darkness,Normal Monster,"A warrior who defends the world of the Sea of Darkness. He prides himself on his fighting prowess both on the ground and, of course, in the water.",1800.0,1500.0,4.0,Sea Serpent,WATER,,,,,https://images.ygoprodeck.com/images/cards/42071342.jpg,https://images.ygoprodeck.com/images/cards_small/42071342.jpg,,,,,56792,0,3,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-03-01,2003-07-17,5874.0,0,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN003
36119641,Space Mambo,Normal Monster,A Space Mambo floating in the vast universe. This living relic was found in the ruins of a super civilization on Alphard 4.,1700.0,1000.0,4.0,Fish,WATER,,,,,https://images.ygoprodeck.com/images/cards/36119641.jpg,https://images.ygoprodeck.com/images/cards_small/36119641.jpg,,,,,29110,0,9,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2005-02-26,2004-11-25,6232.0,0,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN004
57839750,Mother Grizzly,Effect Monster,"When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 WATER monster with 1500 or less ATK from your Deck, in face-up Attack Position.",1400.0,1000.0,4.0,Beast-Warrior,WATER,,,,,https://images.ygoprodeck.com/images/cards/57839750.jpg,https://images.ygoprodeck.com/images/cards_small/57839750.jpg,,,,,285172,26,8,4,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2002-09-16,2000-07-13,4926.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN005
8201910,Star Boy,Effect Monster,"As long as this card remains face-up on the field, increase the ATK of all WATER monsters by 500 points and decrease the ATK of all FIRE monsters by 400 points.",550.0,500.0,2.0,Aqua,WATER,,,,,https://images.ygoprodeck.com/images/cards/8201910.jpg,https://images.ygoprodeck.com/images/cards_small/8201910.jpg,,,,,108008,0,4,1,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-06-26,1999-11-18,4530.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN006
33184167,Tribe-Infecting Virus,Effect Monster,Discard 1 card from your hand and declare 1 Type of monster. Destroy all face-up monsters of the declared Type on the field.,1600.0,1000.0,4.0,Aqua,WATER,,,,,https://images.ygoprodeck.com/images/cards/33184167.jpg,https://images.ygoprodeck.com/images/cards_small/33184167.jpg,,,Limited,,202575,26,14,0,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2003-10-10,2002-09-19,5660.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN007
218704,Fenrir,Effect Monster,"This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 2 WATER monsters in your Graveyard. When this card destroys an opponent's monster as a result of battle, your opponent skips their next Draw Phase.",1400.0,1200.0,4.0,Beast,WATER,,,,,https://images.ygoprodeck.com/images/cards/218704.jpg,https://images.ygoprodeck.com/images/cards_small/218704.jpg,,,,,70574,0,10,1,GOAT|OCG GOAT|Common Charity|Edison|TCG|OCG|Master Duel,,2004-03-01,2003-04-24,5830.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN008
64342551,Amphibious Bugroth MK-3,Effect Monster,"While ""Umi"" is face-up on the field, this card can attack your opponent's Life Points directly.",1500.0,1300.0,4.0,Machine,WATER,,Umi,,,https://images.ygoprodeck.com/images/cards/64342551.jpg,https://images.ygoprodeck.com/images/cards_small/64342551.jpg,,,,,74914,0,8,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-03-01,2003-07-17,5893.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN009
37721209,Levia-Dragon - Daedalus,Effect Monster,"You can send 1 face-up ""Umi"" you control to the GY; destroy all other cards on the field.",2600.0,1500.0,7.0,Sea Serpent,WATER,,Umi,,,https://images.ygoprodeck.com/images/cards/37721209.jpg,https://images.ygoprodeck.com/images/cards_small/37721209.jpg,,,,,107273,0,15,2,GOAT|OCG GOAT|Speed Duel|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-03-01,2003-07-17,5895.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN010
24435369,Mermaid Knight,Effect Monster,"While ""Umi"" is face-up on the field, this card can attack twice during the same Battle Phase.",1500.0,700.0,4.0,Aqua,WATER,,Umi,,,https://images.ygoprodeck.com/images/cards/24435369.jpg,https://images.ygoprodeck.com/images/cards_small/24435369.jpg,,,,,54493,0,6,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-06-01,2003-11-20,5967.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN011
4929256,Mobius the Frost Monarch,Effect Monster,When this card is Tribute Summoned: You can target up to 2 Spell/Trap Cards on the field; destroy those targets.,2400.0,1000.0,6.0,Aqua,WATER,,Monarch,,,https://images.ygoprodeck.com/images/cards/4929256.jpg,https://images.ygoprodeck.com/images/cards_small/4929256.jpg,,,,,222306,26,19,4,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-10-01,2004-05-27,6114.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN012
92084010,Unshaven Angler,Effect Monster,"When Tribute Summoning a WATER monster, you can treat this 1 monster as 2 Tributes.",1500.0,1600.0,4.0,Fish,WATER,,,,,https://images.ygoprodeck.com/images/cards/92084010.jpg,https://images.ygoprodeck.com/images/cards_small/92084010.jpg,,,,,59573,0,2,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|Speed Duel|TCG|OCG|Master Duel,,2004-10-01,2004-05-27,6120.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN013
52571838,Creeping Doom Manta,Effect Monster,"When this card is Normal Summoned successfully, no Trap Cards can be activated.",1300.0,1200.0,3.0,Fish,WATER,,,,,https://images.ygoprodeck.com/images/cards/52571838.jpg,https://images.ygoprodeck.com/images/cards_small/52571838.jpg,,,,,36505,0,1,0,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2004-11-20,2004-08-05,6194.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN014
45986603,Snatch Steal,Spell Card,Equip only to a monster your opponent controls. Take control of the equipped monster. During each of your opponent's Standby Phases: They gain 1000 Life Points.,,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/45986603.jpg,https://images.ygoprodeck.com/images/cards_small/45986603.jpg,Limited,Banned,Limited,,258163,26,15,4,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-09-16,2000-04-20,4898.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN015
5318639,Mystical Space Typhoon,Spell Card,Target 1 Spell/Trap on the field; destroy that target.,,,,Quick-Play,,,,,,https://images.ygoprodeck.com/images/cards/5318639.jpg,https://images.ygoprodeck.com/images/cards_small/5318639.jpg,,,Limited,,1777256,52,41,12,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-09-16,2000-04-20,4909.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN016
70828912,Premature Burial,Spell Card,"Activate this card by paying 800 LP, then target 1 monster in your Graveyard; Special Summon that target in Attack Position and equip it with this card. When this card is destroyed, destroy the equipped monster.",,,,Equip,,,,,,https://images.ygoprodeck.com/images/cards/70828912.jpg,https://images.ygoprodeck.com/images/cards_small/70828912.jpg,Banned,Banned,Limited,,395178,26,7,6,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-10-20,2000-09-28,4966.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN017
55144522,Pot of Greed,Spell Card,Draw 2 cards.,,,,Normal,,,Greed,,,https://images.ygoprodeck.com/images/cards/55144522.jpg,https://images.ygoprodeck.com/images/cards_small/55144522.jpg,Banned,Banned,Limited,,1197255,52,134,28,GOAT|OCG GOAT|Duel Links|Common Charity|Edison|TCG|OCG|Master Duel,,2002-03-08,1999-05-27,4844.0,1,3af8b79d378b9319b1305b50ab035be2,Common,(C),Structure Deck: Fury from the Deep,32,2005-05-09,SD4-EN018
